0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
MorningPerson	0.0915502727895	0.0837339094228	0.08079690157239999	0.0833460764805	0.09656181441299999	0.08083504863749999	0.093007559254	0.0958214249327	0.0815648411896	0.09222707872880001	0.08752136161429999	0.0753826128302	0.0765600981188	0.0907269387124	0.0753922126962	0.0834590182255	0.0802139612949	0.114706713817	0.0855460845752	0.09568999873410002
YearsOfEd2	0.0765668177695	0.059579372135500006	0.07499206123869999	0.0742954538263	0.0693055198362	0.08052101738919999	0.0688785828308	0.0952557012045	0.0914751962367	0.07673371441549999	0.07252702957439999	0.0741165496479	0.07361147674219999	0.0814852905304	0.06892059152510001	0.0795113714172	0.086158763019	0.0780746155808	0.0814683503395	0.0847975984531
T2D2	0.156513987273	0.19976549090100001	0.15581970599300002	0.15672654110099998	0.12109672820999999	0.15534224149599998	0.17027062596700002	0.140078912892	0.122185977402	0.250716480489	0.13276698167099998	0.119992025987	0.11204268756300001	0.145424642485	0.127485171271	0.148267430871	0.132299481375	0.177641484323	0.282144264366	0.21633371583099997
SkinColor	0.45796445222099996	0.287559492749	0.5411071516229999	0.337000679709	0.292587248781	0.380379273907	0.477255555281	0.39631158503200004	0.275045100742	0.360686261273	0.255261472653	0.46729019065099997	0.157295985801	0.220864308692	0.207713910211	0.5990664122199999	0.395446557833	0.616435039313	0.68591886513	0.331497387032
Balding	0.139513825317	0.14887560231799998	0.192920339219	0.281434279964	0.273927874974	0.136222596194	0.15533306480599998	0.1977988908	0.134288326037	0.138360003225	0.304546948849	0.19311676973	0.16021200579199998	0.183859117471	0.186516056329	0.144030370543	0.216333122885	0.163918730643	0.14194700363399998	0.13336199318
HairColor	0.23201815164500003	0.262207532788	0.293956345814	0.24153423054200002	0.267560700444	0.43791882762100004	0.146407583204	0.18510898491099997	0.196083613599	0.195986065666	0.18695452144299998	0.24666851238	0.165286474571	0.191218603562	0.212031559209	0.347701545731	0.39540471458800003	0.42457897359700003	0.33340644611299997	0.213449652496
FVC	0.09305796373469999	0.079294146365	0.07479404841010001	0.0986311286675	0.071267562387	0.0771612706343	0.0677000954337	0.09169586722999999	0.0634941769059	0.0678423479853	0.06580178451190001	0.0608485553874	0.0705050096083	0.0689071498665	0.0658836943912	0.0659990846552	0.0746639532916	0.08107028116239999	0.08130539774119999	0.0742073282599
ASD	0.2820925003	0.24754021787900002	0.277248794729	0.249397429256	0.268664967446	0.301771643158	0.299429436662	0.279944560004	0.304501971384	0.254498315227	0.279268035973	0.289581244662	0.274639061671	0.274007131552	0.26048645732	0.274414538833	0.288024715251	0.317272672645	0.266969390086	0.254271982716
Sunburn	0.336168629045	0.303010070663	0.186598710876	0.20552870765999998	0.25834673019000004	0.187104269828	0.29465970499099997	0.39348160233400004	0.137385641793	0.150079456618	0.168992950644	0.319706440024	0.20243238630199997	0.231446430392	0.191398505676	0.301282711741	0.27704381736	0.294293796884	0.41022281326899995	0.28745019939399996
Schizophrenia	0.0934295498258	0.0923920616855	0.0890083230058	0.10608911123199999	0.11446350413499999	0.0928959075354	0.08413352489600001	0.08685836847829999	0.09264320600410002	0.124717803184	0.102400708957	0.093019316383	0.0949212869042	0.08642012370999999	0.0864332728373	0.0870865337423	0.09103981663170001	0.09340026645739999	0.10463242220699999	0.0897894934331
Anorexia	0.253654108217	0.22594063327199998	0.23669775936700002	0.282085852464	0.232555448265	0.261065896357	0.294211219219	0.31062246823199996	0.248656337602	0.274204825722	0.30430375165600004	0.22877443156	0.233639522719	0.23562136877099998	0.229340673455	0.238264306034	0.265724263019	0.23601157970400002	0.235774771983	0.266916935861
SmokingStatus	0.0911345628912	0.08660589552260001	0.08830115735369999	0.0958040510097	0.0831957619357	0.09841919277999998	0.0978393840911	0.08459597190919999	0.0925957526415	0.0859097083927	0.09440642539380001	0.10229537754899999	0.08978069882639998	0.09342332125399999	0.0871050659993	0.08277602455010001	0.0947142133075	0.08479213171019999	0.08263710714030001	0.0867445638857
FirstBirthAge	0.131930011524	0.152029910436	0.146987325099	0.14683542182499998	0.155021791702	0.14760688868	0.151417061507	0.147511789561	0.154551659656	0.146236401143	0.161948187816	0.136636103859	0.133931912374	0.141540742891	0.148112108032	0.133285546919	0.141939636096	0.141456801442	0.15172479876599998	0.141018651926
Tanning	0.48106051742600003	0.282031063304	0.23879374050000002	0.356167907463	0.277389735146	0.466989479118	0.34991445898699997	0.456544780671	0.215825617832	0.281066229051	0.227394376699	0.474619380414	0.262811238494	0.235763080106	0.248750837425	0.5341255740399999	0.33900890480800006	0.40164597666599994	0.583880426898	0.319795883711
NumChildrenBorn	0.276611326202	0.23994950724	0.249184692921	0.245641077277	0.24360714874400002	0.25248925821400003	0.248878646842	0.293838647937	0.282703661067	0.26262039368900003	0.279006631087	0.291903671385	0.240035219356	0.245138321957	0.22356624452399998	0.256702736834	0.225463203603	0.234607524903	0.265963841142	0.256043743853
DepressiveSxs	0.248888484087	0.291939653169	0.247995044674	0.274060927706	0.281808887994	0.274451601732	0.288949876558	0.288461601685	0.299018182704	0.290981890702	0.269139364592	0.275102115964	0.235613246616	0.270196689841	0.27620502249400003	0.255692785334	0.232635342128	0.237583069447	0.25679965565499996	0.270693805237
BMI2	0.09246717953700001	0.10100190030999999	0.0787349360508	0.063288581213	0.0577711784505	0.0730419107405	0.07052327632489999	0.0650647033438	0.0750978561818	0.0681068928686	0.06376406461730001	0.0598776187848	0.0668861750709	0.06553510036259999	0.0728496288149	0.06537787748030001	0.06507719101819999	0.07620939961239999	0.0731366274133	0.10369563451099999
