0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
MorningPerson	0.0772745861289	0.09124513209270001	0.0824870541429	0.0844851304119	0.0952065721185	0.0791692627329	0.07475387086419999	0.07944606596489999	0.0724230821138	0.09153489132789999	0.0834213740084	0.07954242275710001	0.079082690143	0.07646582452430001	0.07612611182080001	0.0752762509288	0.08309220760710001	0.072441015181	0.0988376141612	0.08608422998819999
YearsOfEd2	0.0636559491512	0.0696202503347	0.0696180478182	0.0741469225694	0.0671264572886	0.0714235074581	0.0641222724901	0.0830188351109	0.0666840383043	0.06898237276989999	0.0693358475153	0.0866809969647	0.069884564284	0.0677274013664	0.06991676031789999	0.0706147717357	0.0706346561642	0.0741494224545	0.0699703355242	0.0677108428753
T2D2	0.117875426562	0.12229507034499999	0.140945537381	0.169838978422	0.11307644418	0.14839425369999998	0.10528287001499999	0.10948510162999998	0.12114902292400001	0.21542385695799998	0.12156497825200001	0.10704021207999999	0.102167605226	0.10474118004699999	0.131515755232	0.149791615733	0.15955875644200002	0.139101424047	0.119721955249	0.158330890324
SkinColor	0.48290800507700005	0.295013812279	0.260644242553	0.32619793113	0.327804691817	0.333618743446	0.251707266884	0.41498321168200003	0.241801332254	0.23121710425099998	0.33094542382	0.361345186768	0.333099743889	0.451524958233	0.973524270146	0.45520475901699997	0.254942811597	0.47615029613000004	0.40087787733999997	0.41476938784100004
Balding	0.15577353770400001	0.24565750387899998	0.19687454485800002	0.141059243105	0.229990168191	0.160791122017	0.17945258747900003	0.175066579054	0.133033058035	0.13346921137499998	0.23549426245400001	0.18513253732999999	0.12663525720899999	0.133948943485	0.144195947217	0.160473306195	0.17710801408100002	0.163765205082	0.17884731138300003	0.149784376144
HairColor	0.258901400652	0.172511768604	0.21651159945999998	0.260171036205	0.233546072852	0.22079534593800001	0.349347657188	0.19490389741300002	0.171981707281	0.178694531259	0.16217789764499999	0.316852961377	0.251259656041	0.197025807905	0.517718649422	0.290162465621	0.19265520160100003	0.34864693421899995	0.246346964694	0.209926690354
FVC	0.065165140365	0.0715447644959	0.09272655717389999	0.08117280201060001	0.0738726987154	0.0666148115385	0.08413753008069999	0.0630133351867	0.0685329417987	0.0605339777071	0.0757578015483	0.0638485298218	0.0707680992993	0.0563991443521	0.057026159313	0.06687000939349999	0.09098499957890001	0.06722921349569999	0.0831409206906	0.076954724709
ASD	0.257739652013	0.26335886886599996	0.271534662656	0.262863543624	0.261299642858	0.229919281957	0.27563394961599996	0.23114976211899999	0.264592438928	0.228875726973	0.22965686909000002	0.231392450999	0.275085724373	0.266555629801	0.24368821513099997	0.247921237449	0.24966595171	0.238462957139	0.259461721669	0.211977671556
Sunburn	0.285510906566	0.244653319631	0.26953561827100003	0.248806856229	0.17068398877000002	0.20967763225000002	0.19222528353799997	0.25575651694699997	0.230641040954	0.135888517361	0.200060774116	0.21630755641899999	0.250162196253	0.360961413234	0.340046005701	0.21972729186	0.205442574313	0.30936355118500003	0.22581078954999997	0.218827105432
Schizophrenia	0.0874828972567	0.09581775286000001	0.0936579331025	0.0951952029483	0.09767616853610002	0.0994180915185	0.09003898042860001	0.07551497479960001	0.0828937916334	0.0888983149455	0.08210967134319999	0.08656342621680001	0.09052644125369999	0.0880676289369	0.0805840836902	0.087638060298	0.08563792645780001	0.08941134318399999	0.10396448000399999	0.0855631846097
Anorexia	0.217462077853	0.20899036248300001	0.205942868557	0.236891804497	0.216008859697	0.236637311584	0.243671143142	0.214627866272	0.21767270804900002	0.208656368144	0.23689396499600002	0.25886984641	0.220506120341	0.213953584009	0.195260201527	0.226666599379	0.199774128687	0.210818557035	0.21426738759199998	0.226710038013
SmokingStatus	0.0771921711085	0.09377766684180001	0.092643280745	0.07693280101269999	0.0739552521354	0.08191551400000001	0.07180577896780001	0.0740758799358	0.08486310273669999	0.07964861307639999	0.074220957747	0.079462705764	0.0787854616842	0.0815811069418	0.07695397093989999	0.0785034071543	0.0836747229548	0.0894762554225	0.0846939753631	0.0744343242471
FirstBirthAge	0.141120572597	0.130423679936	0.137737988371	0.128075667714	0.1305339635	0.12694079085100002	0.139927168118	0.130742758634	0.12661423042199998	0.133653861594	0.115224023715	0.137999132251	0.111218792916	0.122842542696	0.11855144866499999	0.122290737394	0.138000503245	0.146864781029	0.14277552276900002	0.139144302878
Tanning	0.43302172577	0.304018140741	0.298031079657	0.244497080453	0.273392540825	0.294274768727	0.38378077134099997	0.34296080333800005	0.271412728293	0.18779480589699998	0.35108198497299997	0.440978238486	0.372892626442	0.385635906333	0.528663086793	0.396181873478	0.263644348813	0.393931706124	0.380822988614	0.313673462916
NumChildrenBorn	0.219553366433	0.238164884107	0.25037086592700003	0.24307625665999996	0.22754898254099998	0.189695591301	0.225590582154	0.228677041087	0.196398952471	0.206749888898	0.24183881089200002	0.19216603040600003	0.22181454448600002	0.201555439536	0.21090509711599997	0.226504586377	0.239558644857	0.24003528876999997	0.264659820637	0.226887619221
DepressiveSxs	0.23428418261199999	0.244973163996	0.24210082135699998	0.21292829097	0.226054812698	0.254857527579	0.228734927907	0.228535390127	0.22547482097	0.24141869748000003	0.23110320506999998	0.219724246383	0.23193557156	0.24703101476300002	0.23709050351999997	0.252437994098	0.251446057698	0.24674423024	0.23347340990200002	0.272486844008
